Customer_ID,Name,Email,Phone,Address,City,State,Zipcode,Country,Age,Gender,Income,Customer_Segment
90961,Nicholas Chen,Lisa65@gmail.com,7657972093,9403 West Circles Suite 899,Cleveland,Connecticut,6050,USA,20,Male,Medium,Regular
20439,David Spears,Jeffrey80@gmail.com,1049391612,042 Romero Roads Apt. 740,New Orleans,Connecticut,6173,USA,20,Female,Medium,New
93977,John Powers,Dorothy29@gmail.com,3743884796,416 Haley Valleys Suite 474,Austin,Georgia,30852,USA,20,Male,Medium,Premium
70685,Meghan Gonzalez,Kent29@gmail.com,4227548217,66216 Bowers Cliffs,San Francisco,Indiana,47316,USA,20,Female,Low,New
79874,Michele Anderson,Michael21@gmail.com,4529379212,984 William Junctions,Miami,Washington,99180,USA,20,Female,High,Premium
14550,Ryan Krause,Shannon94@gmail.com,3480920419,44773 Haley Tunnel,Omaha,Texas,78530,USA,20,Female,Low,Regular
27872,Diana Alvarado,Jessica60@gmail.com,5515410405,444 Kathleen Port,Las Vegas,California,92861,USA,20,Female,Medium,Premium
46427,Anthony Burton,Holly85@gmail.com,4308944704,25253 Levy Island Suite 242,Tucson,Nevada,89737,USA,20,Male,Medium,Premium
57633,Jeremy May,Karen54@gmail.com,3792738517,6363 Bradford Oval,Albuquerque,New Jersey,7128,USA,20,Female,Low,Premium
51308,Yvonne Smith,Jennifer1@gmail.com,1856345338,5654 Hood Shores,Oklahoma City,Georgia,30745,USA,20,Male,Medium,New
17390,Sean Erickson,Christopher10@gmail.com,5499780439,6229 Michael Ports,Minneapolis,Louisiana,71081,USA,20,Female,Medium,New
52437,Vanessa Martinez,Amanda68@gmail.com,4367281426,0828 Thomas Highway Suite 401,Atlanta,West Virginia,26573,USA,20,Male,High,Premium
45998,Alexander Aguirre,Alvin20@gmail.com,9913087948,538 Thompson Pine Apt. 317,Detroit,New Mexico,87165,USA,20,Male,High,Premium
17643,Tammie Rodriguez,Kerry88@gmail.com,6633821907,92766 Samuel Common,Louisville,New York,12161,USA,20,Male,Low,New
62764,Krystal Moses,Alexander42@gmail.com,9891318826,255 Bryant Walks,Louisville,Oklahoma,73107,USA,20,Female,High,Premium
87143,Annette Carr,Cheryl71@gmail.com,1982178354,992 Carl Port Suite 823,Austin,South Dakota,57337,USA,20,Male,Low,Premium
36323,Amanda Lee,Todd62@gmail.com,4750474690,02445 Michael Rapid Suite 683,Nashville,Nebraska,68057,USA,20,Female,Medium,Premium
45050,Debra Smith,Kevin83@gmail.com,5679514737,923 Johnson Passage Apt. 372,Charlotte,Maine,4282,USA,20,Female,High,Premium
76920,Jessica Martin,Robert80@gmail.com,6270298728,48772 Amy Brooks Suite 068,Virginia Beach,Iowa,50891,USA,20,Male,High,Premium
42290,Alexandria Scott,Casey73@gmail.com,1521807007,0330 Kristin Wall,Atlanta,Tennessee,38438,USA,20,Female,High,Premium
89911,Jesse Greene,Robin53@gmail.com,3681461919,21498 Dennis Orchard Suite 452,Las Vegas,Rhode Island,2874,USA,20,Male,Medium,New
18650,Rebecca Morris,Erik64@gmail.com,6217630618,506 Branch Track Apt. 036,Oklahoma City,Texas,76847,USA,20,Male,Medium,Regular
66966,Xavier Robinson,Christian65@gmail.com,5105785560,2810 Castillo Lodge,Colorado Springs,New Jersey,8004,USA,20,Female,High,New
93344,Kelsey Joseph,Robert32@gmail.com,9508648127,408 Osborne Parkways Suite 900,Denver,West Virginia,26640,USA,20,Male,Medium,Premium
32455,Sabrina Thomas,Jessica21@gmail.com,9214882895,5436 Kayla Glen Suite 876,New York,Nebraska,68019,USA,20,Male,High,Regular
40280,Brian Anderson,Brett49@gmail.com,9603368968,585 Lorraine Cliffs Apt. 466,San Francisco,Arizona,85759,USA,20,Female,Medium,Regular
22835,Gabriel Tran,Robin94@gmail.com,9148055006,1000 Smith Squares,Mesa,Oregon,97377,USA,20,Male,Medium,Premium
32996,Jason Gutierrez,Mary57@gmail.com,1447400136,091 Mcpherson Pike Apt. 753,Colorado Springs,Arkansas,72890,USA,20,Male,Medium,Regular
51534,Sheila Allen,Stephanie96@gmail.com,3888073306,9437 Andrew Hollow Suite 985,Miami,New Mexico,87080,USA,20,Male,Low,Premium
64104,Angie Ritter,Robert29@gmail.com,7824799920,958 Margaret Via,Tucson,Idaho,83833,USA,20,Male,Low,Premium
37979,Albert Davis,Kevin72@gmail.com,3264435480,755 Jones Inlet,Las Vegas,Ohio,44088,USA,20,Female,Low,Premium
20936,Nathan Smith,Richard60@gmail.com,4974543323,024 Whitney Bypass,Louisville,Wyoming,82925,USA,20,Male,Low,New
64528,Jackie Meyer,Amanda20@gmail.com,1561949729,1740 Dawn Causeway,Sacramento,Montana,59797,USA,20,Male,Low,New
66864,Shane Gallagher,Amber1@gmail.com,9673205449,833 Smith Flats,Portland,Wisconsin,54902,USA,20,Female,Medium,Regular
68784,Timothy Flores,Karen8@gmail.com,5809532141,84084 Smith Common Suite 615,Las Vegas,Oklahoma,73150,USA,20,Male,Low,New
78010,Roberto Roberts,Christine42@gmail.com,2651396816,9026 Brandon Hills,Virginia Beach,Virginia,24262,USA,20,Male,Low,Regular
64476,Caroline Conway,Stephanie35@gmail.com,4850394688,4523 Nathan Inlet Apt. 746,Austin,Pennsylvania,17609,USA,20,Female,Medium,Regular
39985,Jessica Russell,Rachael29@gmail.com,2507603808,0679 Shannon Loop,Sacramento,Arizona,86247,USA,20,Female,Medium,New
24200,Lee Wilkerson,Anthony78@gmail.com,8792824450,2953 Cooper Corners,Chicago,Alaska,99737,USA,20,Male,Low,Premium
86793,Daniel Tanner,Terri45@gmail.com,8535822799,89018 Coleman Ford Apt. 161,Tulsa,Maryland,21253,USA,20,Female,High,Premium
90589,Anthony Cook,Tanya16@gmail.com,7788334452,34348 Sarah Fork Apt. 027,Denver,Illinois,62744,USA,20,Female,High,Premium
35938,Julian Contreras,Lisa74@gmail.com,7136944865,53220 Luna Lock Suite 525,Omaha,Texas,79900,USA,20,Male,Medium,New
66813,Jason Mason,Michelle77@gmail.com,0,141 Foster Walk,Chicago,South Carolina,29857,USA,20,Female,Medium,New
40721,Teresa Barrett,Lisa75@gmail.com,2178638110,561 Martinez Ferry,New York,Kansas,67157,USA,20,Female,Low,Premium
96128,Diane Ramirez,Natalie78@gmail.com,5043602265,8486 Munoz Summit,Indianapolis,New York,13351,USA,20,Female,Medium,Premium
29608,Lisa Williams,Kristina50@gmail.com,4251737931,234 Cindy Mission Apt. 815,Cleveland,Connecticut,6358,USA,20,Female,High,Premium
89935,Charles Murphy,Edward5@gmail.com,5755094298,23685 Mark Branch Apt. 087,Cleveland,Missouri,64147,USA,20,Male,Medium,Premium
33964,James Werner,Patricia11@gmail.com,3567519580,9813 Ibarra Junction,San Jose,Texas,77414,USA,20,Male,Low,New
15729,Brandi Wall,Joseph8@gmail.com,1439023435,131 Lonnie Terrace Suite 213,Miami,South Dakota,57115,USA,20,Male,Medium,Regular
24207,Ricky Hernandez,Christopher96@gmail.com,8501740343,5749 Fitzgerald Burgs,Houston,New Jersey,7189,USA,20,Male,Medium,New
52536,Patrick Lynch,David45@gmail.com,8257557848,4714 Haynes Knoll Suite 386,Omaha,Ohio,43928,USA,20,Male,Low,Regular
55933,David Carter,Ethan46@gmail.com,5653574965,65215 Roberts Radial Apt. 628,Cleveland,Maryland,20837,USA,20,Female,Low,New
69035,Teresa Patterson,Maria38@gmail.com,3872038267,3660 Horne Neck Apt. 113,Portland,Arkansas,71990,USA,20,Female,High,Regular
38201,Kimberly Baker,Haley81@gmail.com,1965943895,544 Crystal Pine,Omaha,North Carolina,27715,USA,20,Female,Low,New
42009,Debra Hall,Christina45@gmail.com,9669298956,008 Brenda Summit,Mesa,Nebraska,68039,USA,20,Male,Medium,Regular
92238,Randy Owen,Julie19@gmail.com,4629023764,6641 Anthony Roads Apt. 076,Milwaukee,Delaware,19796,USA,20,Male,Low,Premium
71924,Alisha Dougherty,Elizabeth100@gmail.com,1216310827,97706 Austin Summit Suite 760,Wichita,Delaware,19822,USA,20,Male,Medium,Premium
30675,James Carroll,James4@gmail.com,8907246931,48446 Cook Hollow Apt. 015,Charlotte,Massachusetts,2515,USA,20,Male,Medium,New
19404,Brad Moore,Emily79@gmail.com,4288323243,118 Jackson Crossing Apt. 010,Charlotte,Massachusetts,2665,USA,20,Female,Low,New
12642,Paul Smith,Bradley23@gmail.com,7177639080,40676 Marsh Lock Apt. 469,Baltimore,Virginia,22985,USA,20,Male,Medium,New
10076,Brandi Holt,Mark21@gmail.com,2209289039,36387 Jeffrey Neck Suite 737,Fresno,Hawaii,96720,USA,20,Male,High,Premium
73664,Marcus Perkins,Matthew95@gmail.com,5053762067,067 Stephen Villages Apt. 421,Milwaukee,Ohio,43614,USA,20,Male,Low,New
57495,Dr. Emily Peterson DDS,Louis3@gmail.com,9530514420,4862 Angelica Drives Suite 370,Colorado Springs,Michigan,48266,USA,20,Male,Medium,New
32730,Jasmine Washington,Tyler25@gmail.com,3649107553,386 Clark Route,San Antonio,South Dakota,57510,USA,20,Male,Low,New
48986,Theresa Cummings,Michael43@gmail.com,7717501764,20145 Wilson Stravenue,Mesa,Massachusetts,2752,USA,20,Male,Medium,Regular
93788,Ronnie Smith,Oscar88@gmail.com,6593021670,4094 Renee Meadows Apt. 037,San Antonio,Michigan,49846,USA,20,Male,High,Premium
68590,Dennis Lopez,James20@gmail.com,8422226099,1452 Juarez Ford,Columbus,Ohio,45180,USA,20,Female,High,Premium
13624,Matthew Taylor,Jason31@gmail.com,2506317178,9785 Taylor Spur Suite 524,Nashville,Oklahoma,73039,USA,20,Male,Low,Regular
30927,John Mckinney,Taylor34@gmail.com,6628459972,3835 Harper Highway,El Paso,Maine,4914,USA,20,Female,Medium,Regular
47344,Mr. Gary Atkinson DDS,Jill34@gmail.com,2090065073,4907 Hansen Village,Los Angeles,South Carolina,29825,USA,20,Male,Medium,Premium
66668,Ana Wilson,Cody59@gmail.com,4765100675,73294 Dylan Points Suite 238,Colorado Springs,Hawaii,96853,USA,20,Male,Low,Regular
84187,Robert Robinson,,4679004451,49034 Duncan Neck,Seattle,Connecticut,6011,USA,20,Male,Low,Regular
95380,Lauren Jenkins,Tamara6@gmail.com,9566109312,17990 Ana Valleys,Virginia Beach,Maryland,20930,USA,20,Female,Medium,Premium
27343,Heather Terry,Ashley55@gmail.com,2763210558,62138 Benjamin Drive,Milwaukee,Hawaii,96736,USA,20,Male,High,Regular
28886,Mr. Travis Herman,Danielle62@gmail.com,8997454274,8067 Holt Passage,Las Vegas,North Dakota,58234,USA,20,Female,Medium,Premium
67404,James Fox,Jessica24@gmail.com,7116986251,400 Keith Villages,Minneapolis,Illinois,61393,USA,20,Male,Low,New
87049,Ashley Parker,Alan85@gmail.com,8160038435,12318 Daniel Green,Cleveland,Missouri,63681,USA,20,Male,High,Premium
47934,David Joseph,Megan8@gmail.com,4819866360,5751 Mike River Suite 345,Mesa,Virginia,24001,USA,20,Male,Low,Premium
15691,Kim Rhodes,Adrian31@gmail.com,1968995159,9115 Bennett Causeway Apt. 493,Baltimore,Connecticut,6135,USA,20,Male,Low,New
68213,Anthony Richards,Kristy91@gmail.com,3928281942,422 Knight Cliff Apt. 484,Wichita,Maine,4976,USA,20,Male,Medium,Premium
22815,Kimberly Callahan,Steven3@gmail.com,1439810954,2717 Lee Island Suite 842,Cleveland,South Carolina,29860,USA,20,Male,High,Premium
41612,Samantha Holloway,Mary48@gmail.com,9972579021,6104 Washington Mill Suite 293,Tucson,South Carolina,29001,USA,20,Male,Medium,Premium
76764,Andre Coleman MD,Christopher22@gmail.com,6768474461,960 Harris Mission,Indianapolis,Michigan,49705,USA,20,Male,Medium,Premium
66855,Selena Knox,Linda57@gmail.com,5476858287,595 Stephen Throughway,Chicago,Idaho,83737,USA,20,Male,Medium,Regular
33957,Donald Sanchez,Rebecca46@gmail.com,3074583849,22465 Scott Centers Suite 543,Tucson,West Virginia,26759,USA,20,Male,High,New
44140,Heidi Chavez,Jessica11@gmail.com,6728504532,413 Jessica Alley Apt. 913,Long Beach,Delaware,19749,USA,20,Female,Medium,Regular
46590,Adam Gilbert,Linda27@gmail.com,8003741510,29667 Gregory Brook,Jacksonville,Maryland,21828,USA,20,Female,Low,New
27276,Michael Williams,Douglas62@gmail.com,2424323385,314 Stephen Points Suite 687,Wichita,Colorado,80118,USA,20,Male,Medium,New
11402,David Allen,Cindy72@gmail.com,8977738167,77904 Walter Brook,Cleveland,Missouri,63882,USA,20,Female,Low,Regular
30634,Robert Hall,Derek7@gmail.com,5460576308,2919 Mark Views,Tucson,New Mexico,87073,USA,20,Female,Low,New
28956,Susan Little,Kyle53@gmail.com,2820988433,946 Frost Motorway,Dallas,New Jersey,7507,USA,20,Female,High,Regular
84398,Jeanne Thomas,Brian95@gmail.com,2733705563,6687 Wendy Glens Apt. 896,Los Angeles,Arkansas,72751,USA,20,Female,Medium,Regular
73313,Chase Yu,Douglas77@gmail.com,5463810280,6789 Megan River,Fort Worth,Colorado,80927,USA,20,Male,Medium,New
50679,Kelsey Long,Christine48@gmail.com,8770423698,1714 Jill Union,Nashville,Ohio,43079,USA,20,Male,Medium,New
53911,John Casey,Sandra9@gmail.com,5083259536,4125 Warren Shores Apt. 066,Houston,Montana,59613,USA,20,Female,High,Regular
94014,Douglas Roth,Madison75@gmail.com,2720572153,85100 Dougherty Underpass Apt. 929,Boston,Idaho,83535,USA,20,Female,Low,Premium
63810,Rhonda Prince,Kenneth8@gmail.com,5090971203,644 Nicholas Fields,Milwaukee,Iowa,52365,USA,20,Female,Low,Premium
72590,Kelli Alexander,Rachel62@gmail.com,7426018067,94894 Shaun Shore,Albuquerque,Illinois,61210,USA,20,Male,Medium,Premium
59176,Cody Haney,Gabrielle82@gmail.com,2747416221,2737 Harrison Tunnel,Jacksonville,New Hampshire,3793,USA,20,Female,High,New
88808,Christopher Wilson,Vincent86@gmail.com,5825758349,07278 Carter Creek Suite 176,Jacksonville,Alabama,35380,USA,20,Male,High,Regular
70323,Adrian Wright,Michael19@gmail.com,2710806152,56776 Fisher Course Suite 714,Oakland,Kentucky,41700,USA,20,Female,Medium,Premium
36288,Heather Singh,Jacob87@gmail.com,8435317355,31409 Hays Forge,Milwaukee,Oregon,97686,USA,20,Male,Medium,New
17191,Sandra Martinez,Gabriel62@gmail.com,4618936384,305 Theresa Tunnel Apt. 867,Cleveland,Kansas,66304,USA,20,Male,High,Premium
16596,Samantha Simon,Mark44@gmail.com,8101314362,55582 Martinez Fort Apt. 069,Kansas City,Colorado,80898,USA,20,Male,High,Regular
59180,Gary Browning,Jonathan1@gmail.com,7752055706,03240 Vance Port,Miami,Oregon,97683,USA,20,Female,Medium,Regular
48259,Jason Freeman,Melanie56@gmail.com,7824060138,693 Williams Plaza,Omaha,Ohio,45789,USA,20,Male,Low,Regular
12821,Megan Mckay,Ariel89@gmail.com,7511816117,79920 Rose Parkway,Kansas City,California,91182,USA,20,Female,Medium,Regular
45121,Robert Carlson,Nicole14@gmail.com,4026763995,9220 Kelly Flat Suite 572,Dallas,Oregon,97077,USA,20,Female,High,New
59450,Gilbert Floyd,Ryan39@gmail.com,5995343412,572 Joseph Estates Suite 357,Wichita,Texas,,USA,20,Male,Medium,Premium
14082,Mrs. Sally Patton,Brian56@gmail.com,3496743274,943 King Creek,Louisville,Hawaii,96811,USA,20,Female,Low,Premium
56010,Charles Tucker,Aimee94@gmail.com,9255471441,9132 Erica Villages Apt. 620,Indianapolis,New Mexico,88393,USA,20,Female,Medium,Regular
54814,Donna Wiley,Christopher56@gmail.com,1524058217,565 Wagner Drive Suite 050,Columbus,Kentucky,40906,USA,20,Female,High,Regular
48318,Mark Estes,Jonathon94@gmail.com,1325331803,5508 Thomas Gardens,Seattle,New Jersey,8735,USA,20,Male,Low,Regular
58461,Steven Escobar,Jason34@gmail.com,7494168626,2706 Calvin Shoals Apt. 949,Memphis,New Hampshire,3181,USA,20,Male,Medium,New
55987,Danielle Johnson,Tammy4@gmail.com,7505577149,3797 Linda Prairie,Long Beach,Wisconsin,53782,USA,20,Male,High,Premium
42148,Juan Snyder,Kyle92@gmail.com,4285827289,83852 Vaughan Harbor Suite 791,Albuquerque,Texas,76047,USA,20,Male,High,Regular
54685,Taylor Floyd,Seth17@gmail.com,4080127556,7260 Nicholas Knolls,Dallas,Kansas,67496,USA,20,Female,High,New
44487,Bryan Mcneil,Darrell75@gmail.com,3090256750,109 Espinoza Harbor Apt. 973,Columbus,Kentucky,41820,USA,20,Male,Medium,Premium
61139,Steven Brown,Daniel56@gmail.com,6922277131,00002 Jared Island,Atlanta,Kentucky,41674,USA,20,Male,Medium,Premium
58714,David Jones,Thomas73@gmail.com,2070178163,7973 Wise Dam Apt. 581,Oklahoma City,Missouri,64188,USA,20,Male,Low,New
62002,Laura Bennett,Jonathan62@gmail.com,7761715094,97319 Smith Dam Apt. 507,Raleigh,Louisiana,70763,USA,20,Female,Medium,Regular
55866,Mary Scott,Amanda81@gmail.com,3738041220,96320 Graham Rapids Suite 946,Oakland,Nevada,88968,USA,20,Male,Low,New
37458,Blake Barnes,Jasmine89@gmail.com,5379642927,75681 Justin Meadow,Sacramento,Illinois,62823,USA,20,Male,Low,New
34395,Matthew Jackson,Lisa99@gmail.com,2515202179,28046 Brandy Flats,San Diego,Vermont,5464,USA,20,Male,Low,Premium
64370,Mr. Tom Zimmerman IV,Jeffrey14@gmail.com,9840019262,6880 Ochoa River,Charlotte,Minnesota,55579,USA,20,Male,Medium,Premium
75852,Bonnie Hernandez,Regina92@gmail.com,9454094361,59612 Sullivan Groves,Memphis,Utah,84036,USA,20,Female,Low,Regular
11005,Bruce Thomas,Victoria68@gmail.com,5872046510,90682 Lisa Point Suite 505,Indianapolis,Oklahoma,73137,USA,20,Male,Medium,Regular
18572,Julie Banks,Sierra54@gmail.com,9635927399,318 Laura Ridges Suite 424,Washington,Washington,98415,USA,20,Male,High,New
24481,Eric Parsons,Stephanie23@gmail.com,2451553582,78933 Terry Ports Suite 240,San Antonio,Wyoming,82778,USA,20,Male,High,Regular
62593,Melissa Miranda,Matthew39@gmail.com,5441593567,283 Cameron Flats Apt. 319,Las Vegas,Washington,98068,USA,20,Female,Low,Regular
66468,Melanie Dillon,Sarah92@gmail.com,6457438816,45291 Kristen Alley Apt. 762,Sacramento,Nevada,89053,USA,20,Male,Low,New
55092,Joshua Pugh,Jessica77@gmail.com,3408647878,91897 Brown Crescent Suite 892,Cleveland,Kansas,66971,USA,20,Male,Low,Premium
76578,Jason Thomas,Belinda40@gmail.com,7465140055,810 Thomas Run,Boston,Idaho,83278,USA,20,Male,Medium,Regular
60820,Dr. Darren Delacruz,John95@gmail.com,7288463445,90433 Richard Tunnel,Louisville,Illinois,60605,USA,20,Female,Medium,Regular
90463,Peter Bailey,Lisa5@gmail.com,3219670996,4100 Watkins Way Apt. 314,Baltimore,Pennsylvania,19633,USA,20,Male,Medium,Regular
47495,Brian Adams,Robin65@gmail.com,9929097114,4822 Sanchez Crossing,Baltimore,Delaware,19707,USA,20,Male,Low,Premium
13996,Heidi Moore,Charles34@gmail.com,8014418142,073 Jones Island,Dallas,New Mexico,87527,USA,20,Male,Medium,Premium
80147,Shannon Lynch,Tiffany24@gmail.com,2677904360,587 Zamora Ways,Jacksonville,Georgia,31490,USA,20,Male,Low,New
97141,Lauren Vega,Donna88@gmail.com,4362861311,9561 George Greens,Fresno,Iowa,51686,USA,20,Male,Low,New
21823,Gregory Warren,Tracey88@gmail.com,3378836820,5967 Joshua Green,Oakland,Missouri,65552,USA,20,Female,Low,Premium
96320,Mrs. Dana Martinez,Luis7@gmail.com,3939667318,0100 Jones Lock,San Jose,Georgia,31809,USA,20,Female,Low,New
58105,Joseph Johnson,Johnny87@gmail.com,5115317547,931 Melissa Haven,Long Beach,South Carolina,29438,USA,20,Female,Medium,Premium
25878,Rhonda Wilson,Steve71@gmail.com,5060760196,7558 Bobby Canyon Apt. 639,Columbus,South Carolina,29939,USA,20,Female,Low,Premium
80439,James Jackson,Christine42@gmail.com,1125322280,4840 Ellis Ford Suite 071,Baltimore,Tennessee,38419,USA,20,Male,Low,Regular
70988,Wendy Lee,Ralph99@gmail.com,9824432378,4100 Martin Point Apt. 114,Baltimore,New Hampshire,3858,USA,20,Female,Low,New
39700,Christopher Rodriguez,David32@gmail.com,1950895057,95970 Ashley Mission Suite 756,Kansas City,Florida,34921,USA,20,Male,High,Premium
44022,Rhonda Campbell,Paula38@gmail.com,3959285198,89511 Dawn Village,Minneapolis,Utah,84438,USA,20,Male,Low,New
28272,Brandi Hamilton,Theresa5@gmail.com,6041198186,9823 Kenneth Parkways Apt. 618,Phoenix,Oregon,97777,USA,20,Female,Low,Regular
96815,David Dennis,John45@gmail.com,2345061461,665 Angela Camp,San Antonio,Kentucky,42225,USA,20,Male,Low,Premium
84760,Jeremiah Pierce,Linda72@gmail.com,9204501249,278 Dominique Parks,Fresno,North Carolina,27166,USA,20,Female,Medium,Premium
56335,Ann Sanchez,Dillon70@gmail.com,4814707150,552 Johnathan Fall Apt. 982,New York,South Carolina,29320,USA,20,Male,Low,New
29789,Anthony Barton,Xavier43@gmail.com,7725572896,3452 Mcdonald Parks Apt. 534,Tucson,Louisiana,70169,USA,20,Female,Medium,Regular
48029,Brandon Hunter,Sean89@gmail.com,3141305515,881 Harris Ways Suite 138,Philadelphia,Mississippi,38617,USA,20,Male,Low,New
13671,Nicole West,Tanya60@gmail.com,2028422625,90332 Harris Glens Suite 929,San Francisco,Mississippi,39488,USA,20,Male,Low,New
53152,Anna Adams,Haley48@gmail.com,2298767971,5889 Richard Pike,Phoenix,Maine,4873,USA,20,Male,Low,Premium
95499,Bonnie Hernandez,Michael77@gmail.com,6150122323,09699 Bryant Plains Suite 571,Colorado Springs,Pennsylvania,15755,USA,20,Female,Medium,Premium
15375,Lawrence Castillo,Mariah67@gmail.com,1319186611,305 Davis Drive Suite 873,Wichita,New Jersey,8329,USA,20,Male,Low,Regular
25827,Timothy Black,Robert95@gmail.com,9802330082,336 Harris Ramp Suite 401,San Antonio,Alabama,36696,USA,20,Male,Low,Premium
62007,Curtis Medina,Scott34@gmail.com,6176549472,07676 Courtney Roads,Memphis,New York,13088,USA,20,Female,Medium,New
12816,Ashley Walker,Manuel30@gmail.com,2425140695,065 Crawford Canyon Suite 231,Portland,Iowa,50941,USA,20,,High,Premium
74588,Steven Morris,Juan74@gmail.com,4317403040,740 Prince Island,Omaha,Iowa,50948,USA,20,Male,Low,Regular
41240,Megan Brooks,Matthew62@gmail.com,6767989349,7513 Amy View Suite 567,Louisville,Rhode Island,2901,USA,20,Female,High,Premium
28637,Kendra Griffin,David26@gmail.com,6969228614,0860 Cross Prairie Suite 791,New York,Minnesota,55799,USA,20,Male,High,Premium
16597,Joshua Jordan,Roger99@gmail.com,5210268404,804 Estrada Underpass Suite 225,Washington,Idaho,83720,USA,20,Female,Low,New
81881,Cory Nixon,Jill61@gmail.com,5606845838,677 Lee Forge Suite 740,Arlington,Kansas,67031,USA,20,Male,High,Regular
36950,Maureen Brown,Nicole1@gmail.com,8511021100,527 Luis Corner,Virginia Beach,Ohio,44323,USA,20,Male,High,Premium
87129,Corey Scott,Amy29@gmail.com,4059354172,452 Cox Glen,Oakland,Delaware,19838,USA,20,Male,Medium,Regular
33699,Meghan Singleton,Patricia69@gmail.com,5386094293,2690 Nguyen Freeway,Charlotte,Nevada,89864,USA,20,Male,Medium,Regular
27265,Anthony Rivera,Jessica25@gmail.com,8431921274,23284 Matthew Vista,Virginia Beach,Connecticut,6222,USA,20,Female,Medium,New
69204,Thomas Mendoza,Tyler33@gmail.com,4021723188,4000 Travis Mill Apt. 076,Nashville,Minnesota,55034,USA,20,Male,Low,New
83716,Dylan Webb,Patrick26@gmail.com,5334047127,90160 Kelli Squares,Oakland,Virginia,23282,USA,20,Female,Medium,New
29810,Denise Smith,Brandon7@gmail.com,4663532287,80050 Barbara Loaf,Colorado Springs,Arkansas,72046,USA,20,Male,Low,Premium
79499,Kristy Medina,Anna88@gmail.com,5333040190,56537 Gutierrez Haven Apt. 813,Dallas,South Dakota,57274,USA,20,Female,Low,Premium
98863,Craig Wade,Brian93@gmail.com,9068953724,2533 Terri Valley,Omaha,Georgia,30265,USA,20,Male,Low,New
10118,Taylor Ray,Leah40@gmail.com,4404674675,87349 Gallagher Inlet Apt. 551,Omaha,Ohio,44778,USA,20,Male,Medium,Premium
83281,Brittany Wood,Jacob55@gmail.com,4214135398,055 Abigail Forge Suite 127,Louisville,New York,14899,USA,20,Male,Low,New
69293,Richard Lawrence,April15@gmail.com,4786683086,85196 Soto Expressway,Kansas City,New Hampshire,3043,USA,20,Male,Medium,New
89941,Justin Chaney,Fernando63@gmail.com,8459043430,6911 Evans Union Apt. 216,San Diego,Minnesota,56302,USA,20,Male,Low,Regular
70514,Cameron Swanson,Miranda83@gmail.com,7582052429,174 Mcguire Common Suite 796,Memphis,New Mexico,88001,USA,20,Female,Low,Regular
34764,Julia Rose,Samantha86@gmail.com,2874832488,326 Bailey Drive Suite 519,Albuquerque,Michigan,48583,USA,20,Female,High,Premium
71522,Lawrence Hale,Kimberly20@gmail.com,9310149934,841 Pratt Lodge,Philadelphia,Montana,59382,USA,20,Male,Medium,New
43517,Grant Gonzalez,Jennifer38@gmail.com,4294384996,29421 West Path Apt. 739,Baltimore,Pennsylvania,16180,USA,20,Male,High,Regular
29788,Deborah Schmidt,Emily16@gmail.com,9885723907,9494 Christopher Alley Suite 002,Tulsa,Arkansas,72588,USA,20,Male,Medium,Premium
43720,Danielle Nelson,Courtney36@gmail.com,7011241610,163 Thompson Hill Apt. 696,Columbus,Alabama,35688,USA,20,Male,High,Regular
41990,Nicholas Garza,Jorge42@gmail.com,3103304734,91985 Nicole Walk,Seattle,North Dakota,58004,USA,20,Male,Low,Regular
17710,Albert Patterson,Gabrielle71@gmail.com,9700713715,264 Joseph Mall Suite 917,Jacksonville,New Hampshire,3692,USA,20,Female,Medium,Premium
21228,Veronica Fox,Christopher27@gmail.com,7544424049,9809 Stone Village Apt. 243,Oakland,Colorado,80797,USA,20,Male,Medium,Regular
82914,Francisco Elliott,James21@gmail.com,7502930738,99412 Bridges Creek Apt. 295,Miami,Alaska,99554,USA,20,Male,Low,Premium
54499,David Perkins DVM,Robert75@gmail.com,4890897132,7451 Candice Summit Apt. 109,Fort Worth,Massachusetts,1705,USA,20,Female,High,Premium
85331,Robin Barron,Christopher75@gmail.com,2312080926,02549 Harper Way Apt. 338,Houston,Mississippi,38908,USA,20,Male,High,New
23527,Jeff Cameron,Adam66@gmail.com,8090114815,769 Daniels Villages,Virginia Beach,Wyoming,82129,USA,20,Male,High,New
15175,Kyle Campbell,Kyle20@gmail.com,2473333131,5610 Duncan Glen,Milwaukee,Georgia,30237,USA,20,Female,Low,New
70783,Peter Smith,Eric98@gmail.com,4909049810,29778 Jones Lane,Fort Worth,Maine,4259,USA,20,Male,Medium,Premium
15959,Thomas Smith,Carla4@gmail.com,5657394676,6022 Kayla Islands Suite 153,Austin,New York,10346,USA,20,Male,Medium,Premium
65696,Kristina Clark,Kari11@gmail.com,6049748047,7577 Kimberly Prairie,Oklahoma City,Iowa,51464,USA,20,Male,High,New
10892,Jody Garcia,Phillip76@gmail.com,9280030249,7533 Miller Spurs Suite 459,Baltimore,Delaware,19703,USA,20,Male,Medium,Regular
55834,Michelle Gray,David11@gmail.com,4634144435,833 Freeman Knoll,Las Vegas,Louisiana,70372,USA,20,Female,Low,New
78736,Veronica Forbes,Ashley52@gmail.com,9805412527,681 Bender Turnpike Apt. 022,Albuquerque,Illinois,62227,USA,20,Male,Medium,New
36344,Lisa Whitaker,Misty76@gmail.com,8700380702,2772 Solis Ramp,Houston,Montana,59615,USA,20,Female,Low,New
